name,latitude,longitude
Jumangpas,9.50863,123.3397
Calumpang,9.50805,123.40994
Tumalog,9.49784,123.37111
Hagdan,9.50435,123.40391
Monteverde,9.50035,123.354
Alo,9.49806,123.39654
Calatagan,9.49598,123.3366
Luka,9.48635,123.38889
Colase,9.48517,123.3124
Camburoy,9.48362,123.34084
Cabutongan,9.4627,123.33796
Mainit,9.45962,123.36234
San Sebastian,9.47391,123.32255
Bangcogon,9.45431,123.36973
Candamiang,9.44766,123.34147
Bunlan,9.44196,123.32344
Canlumacad,9.44229,123.31145
Lip-tong,9.43804,123.34222
Liloan,9.4272,123.31619
Pasil,9.42773,123.34501
Jampang,9.90609,123.59968
Talaytay,9.89455,123.58633
Canbanua,9.87908,123.5941
Cansalonoy,10.01742,123.43757
Butong,10.00944,123.4283
Can-abuhon,10.00243,123.43976
Libo-o,9.99724,123.42003
Palanas,9.99994,123.40829
Palanas,9.98737,123.41249
Cabil-isan,9.97934,123.42159
Lawaan,9.96974,123.43494
Polo,9.96682,123.40932
Clavera,10.82123,123.99745
Campusong,10.81551,124.02493
Lugo,10.80498,123.99907
Bingay,10.80398,124.02565
Calumboyan,10.79245,124.02556
Liki,10.78325,124.00443
Tabunok,10.77989,124.02152
Damolog,10.76774,124.00834
Bagatayam,10.75627,124.00354
Putat,10.78304,123.86807
Bagasawe,10.76747,123.84708
Macupa,10.76163,123.86543
Apalan,10.75227,123.84756
Kabkaban,10.73004,123.87276
Tominjao,10.73713,123.85079
Daan Lungsod,10.7382,123.83664
Montealegre,10.7288,123.92919
Sandayong,10.71791,123.89281
Barangay Dos,10.73148,123.82951
Barangay Uno,10.72839,123.83123
Barangay Tres,10.7281,123.82756
San Juan,10.72158,123.84741
Barangay Seis,10.72836,123.82362
Barangay Ocho,10.7226,123.81559
Barangay Siete,10.72584,123.82489
Kalangahan,10.71239,123.9202
Mangga,10.7071,123.81212
Amatugan,10.70164,123.912
Marmol,10.69413,123.87242
Gimama-a,10.68922,123.83179
Kabangkalan,10.69064,123.89676
Jagbuaya,10.68946,123.81336
Bangkito,10.68491,123.9082
Mag-atubang,10.68003,123.8505
Sumon,10.68151,123.82138
Santo Niño,10.67691,123.78937
Ga-ang,10.67872,123.87818
Saksak,10.63098,123.89861
Caridad,10.67872,123.80743
Mag-antoy,10.666,123.86429
Kanlunsing,10.67689,123.89511
Kaorasan,10.67515,123.91126
Bakyawan,10.66861,123.81858
Tomugpa,10.67137,123.9
Fortaliza,10.67055,123.79949
Mag-alwa,10.6666,123.88342
Kansi,10.67041,123.83976
Maghan-ay,10.65736,123.84687
Antipolo,10.65714,123.7764
Colonia,10.65316,123.79289
Libo,10.6502,123.80609
Kagba-o,10.65439,123.82582
Lunas,10.63729,123.82397
Cotcot,10.43952,123.99896
Jubay,10.42435,123.99343
Tilhaong,10.40858,123.96774
Lamac,10.39513,123.96934
Pitogo,10.39044,123.97564
Yati,10.39292,123.98947
Jugan,10.37781,123.98109
Calero,10.37455,124.00125
Tayud,10.37966,124.00842
Cansaga,10.3793,123.96967
Arpili,10.43834,123.70635
Santo Niño,10.4267,123.69252
Matab-ang,10.41248,123.68666
Capitan Claudio,10.39564,123.71459
Calongcalong,10.40796,123.66927
Talavera,10.39821,123.66867
Don Andres Soriano,10.32796,123.71247
Media Once,10.33457,123.67796
Sagay,10.32574,123.66554
Poog,10.31899,123.68731
Bulongan,10.30282,123.66932
Bunga,10.29868,123.69967
Camugao,10.28262,123.66133
Uling,10.28285,123.71609
Alfaco,10.27393,123.70248
Guinsay,10.54532,124.0272
Suba Poblacion,10.29352,123.89835
Carmelo,10.70075,123.80179
Pasil,10.29296,123.90059
Doña Ramona T. Alano,6.6694,121.97072
Isabela Eastside,6.71291,121.99878
Isabela Proper,6.69635,121.99057
Kapatagan Grande,6.61231,121.99849
Kapayawan,6.58353,121.96695
Kaumpurnah Zone Dos,6.72294,121.99424
Kaumpurnah Zone Tres,6.72228,121.99881
Kaumpurnah Zone Uno,6.72114,121.99023
Kumalarang,6.59509,122.01452
La Piedad,6.68777,121.98581
Lampinigan,6.72412,121.98358
Lanote,6.66704,121.99364
Lukbuton,6.72681,121.96073
Lumbang,6.61719,121.95214
Makiri,6.64007,121.94286
Maligue,6.62753,121.97999
Marketsite,6.71611,121.9917
Masula,6.57542,122.01482
Menzi,6.65407,121.98869
Panigayan,6.70903,121.9462
Panunsulan,6.6656,122.01581
Port Area,6.70598,121.98364
Riverside,6.68415,121.97309
San Rafael,6.66959,121.94688
Santa Barbara,6.72057,121.96431
Santa Cruz,6.71019,121.98806
Seaside,6.69783,121.97992
Small Kapatagan,6.58955,122.04403
Sumagdang,6.66255,121.95777
Sunrise Village,6.67515,121.99952
Tabiawan,6.69129,122.00049
Tampalan,6.70601,121.95747
Timpul,6.68087,121.98486
Cambagang,7.40702,126.08421
Talian,7.40333,126.16037
Parasanon,7.3957,126.05473
Lahi,7.39729,126.17048
Pamintaran,7.38645,126.10339
New Albay,7.38137,126.17354
Mahayahay,7.38395,126.04493
Maragusan,7.36847,126.09021
Magcagong,7.37237,126.03889
Bahi,7.3432,126.26371
Coronobe,7.36634,126.1723
Mabugnao,7.36332,126.03783
Mapawa,7.33271,126.17486
New Katipunan,7.35192,126.03667
Mauswagon,7.35466,126.09904
Bagong Silang,7.33749,126.04982
New Panay,7.3233,126.06176
Tigbao,7.30581,126.08057
Araibo,7.2864,126.22704
Tag-Ugpo,7.23426,126.07879
Datu Ampunan,7.92968,125.71211
Melale,7.93211,125.7423
Malinao,7.91791,125.78422
Santa Emilia,7.90054,125.79061
Ampawid,7.87454,125.69007
Kiokmay,7.88318,125.82146
New Bethlehem,7.87978,125.76749
Bullucan,7.85327,125.82741
Belmonte,7.85288,125.74801
Laac,7.81815,125.78942
Macopa,7.82452,125.82052
Langtud,7.80521,125.84682
Panamoren,7.80092,125.70369
Inacayan,7.7958,125.73701
Golden Valley,7.36863,125.98588
Cadunan,7.34262,125.89217
Cabuyuan,7.31854,125.89914
Cuambog,7.311,125.84726
Del Pilar,7.30207,125.8928
Pindasan,7.28992,125.85235
Anitapan,7.28949,125.97408
Pangibiran,7.28779,125.87831
Libodon,7.28025,125.91145
Pindasan,7.28931,125.83491
San Antonio,7.28148,125.85186
Tagnanan,7.26668,125.85552
Tandik,7.45141,126.07567
Katipunan,7.43722,126.13442
Paloc,7.43201,126.06791
Langgawisan,7.39674,126.25587
Tupaz,7.4169,126.16148
New Man-ay,7.41878,126.07592
Tibagon,7.25479,125.91482
Las Arenas,7.23917,126.16508
Bongabong,7.24067,125.93942
Tagdangua,7.22114,125.94336
Magnaga,7.20175,125.95189
Kingking,7.16915,125.95791
Napnapan,7.14525,125.98276
P. Fuentes,7.13301,126.0092
Bongbong,7.11306,125.9009
Tambongon,7.10564,125.94942
Matiao,7.09952,125.91884
Saosao,7.57725,125.96191
Bawani,7.5602,125.95069
Malinawon,7.55429,125.91782
Tuboran,7.53656,125.88624
Nuevo Iloco,7.53541,125.95606
Nueva Visayas,7.51413,125.95162
Sawangan,7.50719,125.88284
Andili,7.49303,125.95183
New Asturias,7.49017,125.86398
Magangit,7.48351,125.84507
Lapu-lapu,7.47745,125.86221
Sangab,7.44402,125.89784
Taglawig,7.46443,125.83619
Calabcab,7.47211,125.92615
Anibongan,7.4598,125.86142
Kinuban,7.46394,125.95585
Pangi,7.44778,125.83832
Gubatan,7.45913,125.98423
Panoraon,7.45308,126.0159
Limbo,7.44148,125.92593
Dumlan,7.43296,125.84937
New Leyte,7.45891,126.04566
Libay-libay,7.41955,125.87497
Panibasan,7.42241,125.94575
Tagbaros,7.42988,125.97813
Hijo,7.39077,125.83895
Panangan,7.3928,125.91008
Mainit,7.41601,125.98172
Masara,7.41793,125.98638
New Barili,7.4108,125.97041
Lumatab,7.39124,125.85577
Elizalde,7.40024,125.94129
Manipongol,7.37876,125.89303
Mapaang,7.37371,125.87262
Binuangan,7.37481,125.85197
Malamodao,7.38309,125.92773
Bucana,7.36968,125.8331
Langgam,7.35792,125.86101
San Juan,7.35771,125.85089
Anislagan,7.35018,125.85647
Mangayon,7.74906,126.1462
Panansalan,7.70104,126.21736
Tamia,7.70747,126.11927
Mapaca,7.70555,126.05799
Ngan,7.68665,126.13767
Bagongon,7.68403,126.05608
Maparat,7.66121,126.0355
Lagab,7.65759,126.08466
San Miguel,7.63941,126.15905
New Alegria,7.64117,126.09498
Siocon,7.63027,126.05339
Gabi,7.62733,126.10175
Pagsabangan,7.6258,126.25463
Kahayag,7.62309,126.18463
Bantacan,7.6195,126.15222
Katipunan,7.61337,126.11456
Magangit,7.58723,126.05948
Cogonon,7.59717,126.10712
San Roque,7.57809,126.21232
Fatima,7.58496,126.10595
Cabinuangan,7.5665,126.14123
Andap,7.54132,126.25334
Camanlangan,7.51074,126.07404
Panag,7.48252,126.23296
Batinao,7.49326,126.13583
Basak,7.64582,126.00011
Magading,7.63647,126.01525
Ogao,7.61537,125.99559
Cabacungan,7.6157,126.019
Pangutosan,7.61575,125.97483
New Dauis,7.60115,126.01084
Sasa,7.60046,125.93858
Cabidianan,7.59708,125.97763
Antiquera,7.59561,125.99002
Linda,7.6013,125.93012
Libasan,7.59222,125.94878
New Sibonga,7.5881,125.93218
Matilo,7.57731,126.01016
Anislagan,7.57494,125.98379
Bayabas,7.57945,125.93193
Mipangi,7.5694,125.92716
Katipunan,7.56349,126.01378
Tagnocon,7.53676,126.00598
Bukal,7.50351,126.01865
Mainit,7.53096,125.98325
Banglasan,7.76429,125.98441
New Calape,7.75454,125.9973
Prosperidad,7.75335,125.96384
Camansi,7.73944,125.95231
Tapia,7.74852,126.01957
Dauman,7.72868,126.01597
Canidkid,7.73125,125.9687
Bankerohan Norte,7.7167,125.98959
Mayaon,7.71994,125.94493
New Cebulan,7.70187,125.9773
New Dalaguete,7.69959,125.93478
Lebanon,7.67394,125.94609
Datu Davao,7.96363,125.68304
Kidawa,7.89868,125.94418
Doña Josefa,7.9736,125.90364
Il Papa,7.97747,125.80388
Andap,7.95239,125.85229
Doña Josefa,7.94247,125.77661
Banbanon,7.79468,125.81275
Kilagding,7.77838,125.82636
Longanapan,7.76502,125.85391
Kaligutan,7.74527,125.81031
Naga,7.74124,125.83602
Cebulida,7.7409,125.7868
Binasbas,7.75227,125.75155
Mangloy,7.75709,125.73336
Bagong Silang,7.72403,125.77091
Kapatagan,7.70298,125.81166
Amor Cruz,7.68013,125.78566
Pasian,7.94693,126.12058
Haguimitan,7.8789,126.05465
Rizal,7.89703,126.13842
Mount Diwata,7.8322,126.18843
Casoon,7.8452,125.99188
Upper Ulip,7.82955,126.14535
Olaycon,7.79949,126.02172
Union,7.80489,126.09623
Inambatan,7.79007,126.04554
San Isidro,7.8021,125.9875
Tubo-tubo,7.78507,126.12957
Mamunga,7.76871,126.04772
Naboc,7.75105,126.09906
Babag,7.74158,126.06585
Macopa,7.72118,126.04058
Prosperidad,7.78506,125.96802
New Bantayan,7.51673,125.71891
Buclad,7.51886,125.7459
New Katipunan,7.56121,125.67021
Tibal-og,7.53738,125.64218
Kimamon,7.55297,125.68475
Magwawa,7.5597,125.56211
Lungaog,7.54363,125.68938
Talomo,7.53368,125.69763
Bobongon,7.5137,125.58757
Pantaron,7.53859,125.66203
Kinamayan,7.52125,125.67199
La Libertad,7.49887,125.65795
Esperanza,7.49933,125.70233
Casig-Ang,7.48761,125.66744
San Miguel,7.1861,125.69965
Limao,7.17706,125.71255
Tagdaliao,7.16786,125.77618
Tambo,7.15739,125.69634
Libuak,7.15559,125.7342
Tagdaliao,7.15784,125.75201
Licup,7.14828,125.71911
Tagpopongan,7.13448,125.77676
Miranda,7.13923,125.6896
San Antonio,7.12907,125.75104
Toril,7.13268,125.71441
Moncado,7.12745,125.68464
San Agustin,7.12011,125.70353
Santo Niño,7.11698,125.72556
Kinawitnon,7.11564,125.67569
Tagbitan-ag,7.09499,125.77521
Mambago-B,7.10856,125.69133
Del Monte,7.09565,125.74438
Mambago-A,7.1025,125.66743
Catagman,7.09361,125.70628
Cogon,7.08561,125.6863
Camudmud,7.08491,125.67091
Kanaan,7.08777,125.72024
Cawag,7.06985,125.71679
Caliclic,7.07083,125.73491
Bandera,7.06639,125.67956
Balet,7.05951,125.74336
Guilon,7.05783,125.76595
Aumbay,7.05419,125.72425
Peñaplata,7.04004,125.72722
Aundanao,7.03838,125.74281
Tagbay,7.03387,125.76635
Adecor,7.0165,125.72774
Anonang,7.01164,125.74066
Tagbaobo,7.00559,125.76658
Poblacion,6.97444,125.73525
San Isidro,6.98967,125.75406
San Jose,6.97696,125.77706
San Isidro,6.95891,125.74972
Sion,6.96665,125.76588
Pangubatan,6.94658,125.77728
Dadatan,6.95028,125.67984
Santa Cruz,6.94096,125.70218
Libertad,6.92502,125.75639
Linosutan,6.92491,125.68828
San Remigio,6.92082,125.77217
Cogon,6.9158,125.70604
New Balamban,7.52169,125.84492
Nueva Fuerza,7.51398,125.8153
San Agustin,7.50773,125.83203
Cuambogan,7.50257,125.78912
Pagsabangan,7.48788,125.75998
Pandapan,7.50559,125.8601
Magdum,7.48898,125.83144
Mankilam,7.46928,125.7802
Magugpo North,7.47716,125.81939
Magugpo East,7.46423,125.82133
Magugpo West,7.47017,125.8047
Magugpo South,7.45701,125.79826
Magugpo Poblacion,7.45647,125.80715
San Miguel,7.44546,125.77337
Visayan Village,7.42824,125.791
Apokon,7.42399,125.82356
Canocotan,7.40804,125.77411
Madaum,7.3862,125.81276
Bincungan,7.38146,125.7595
Busaon,7.36483,125.77763
Liboganon,7.34438,125.76285
Gupitan,7.90075,125.51052
Monte Dujali,7.88795,125.65113
Datu Balong,7.82785,125.65682
Sua-on,7.78788,125.5905
Dacudao,7.79013,125.6419
Linao,7.77536,125.67779
Libuton,7.74887,125.63002
Pinamuno,7.72145,125.58484
Florida,7.72567,125.66237
Semong,7.67148,125.6068
Mabantao,7.68993,125.66389
Katipunan,7.65942,125.65647
Capungagan,7.65552,125.69678
Gabuyan,7.64146,125.64263
Maniki,7.63279,125.69969
Mamacao,7.60172,125.58922
Tiburcia,7.62884,125.67505
Sampao,7.62337,125.63745
Luna,7.59301,125.64357
Camansa,7.7848,125.92964
Binancian,7.74503,125.88118
Mamangan,7.75493,125.71098
Buan,7.72763,125.91667
Sawata,7.73316,125.72181
Sabangan,7.71873,125.72705
Sonlon,7.70503,125.85675
Igangon,7.70079,125.73672
Napungas,7.68027,125.81492
New Loon,7.68693,125.71288
Kipalili,7.68049,125.73896
Pamacaun,7.6652,125.72021
Sagayen,7.65139,125.76529
New Santiago,7.63523,125.72869
Doña Andrea,7.62255,125.75269
Camoning,7.58566,125.72311
Canatan,7.59476,125.75991
Cabaywa,7.56759,125.75523
Magatos,7.55424,125.71816
Cambanogoy,7.53976,125.74513
Balagunan,7.4841,125.60359
Magupising,7.46439,125.74004
Cabay-Angan,7.46708,125.71426
Tibulao,7.45184,125.63407
Alejal,7.41498,125.67852
Mabaus,7.40989,125.74839
Minda,7.41721,125.63293
New Camiling,7.39407,125.6944
Guadalupe,7.38882,125.73851
Anibongan,7.39196,125.7214
Tubod,7.38103,125.66534
Ising,7.36542,125.7115
Tuganay,7.35652,125.73325
Mangalcal,7.37543,125.6718
Cebulano,7.36386,125.68215
Tuganay,7.37623,125.72025
Asuncion,7.34449,125.69466
Taba,7.32835,125.72743
La Paz,7.3124,125.72335
Tibungol,7.44893,125.56431
Dapco,7.43615,125.58865
Dujali,7.41068,125.61824
A. O. Floirendo,7.41054,125.57059
Lower Panaga,7.40376,125.59598
New Malaga,7.39772,125.62173
New Malitbog,7.38648,125.63881
Manay,7.39344,125.58294
Katipunan,7.3719,125.61897
Nanyo,7.37318,125.64714
Kasilak,7.38106,125.58522
New Casay,7.35477,125.6342
Consolacion,7.36554,125.56893
Cacao,7.35756,125.60214
Southern Davao,7.35944,125.65687
Datu Abdul Dadia,7.34025,125.6559
Quezon,7.34237,125.67004
Little Panay,7.32778,125.64895
Malativas,7.32651,125.5687
Upper Licanan,7.32724,125.62503
Waterfall,7.3297,125.59026
Sindaton,7.31612,125.67027
Buenavista,7.31283,125.61243
Mabunao,7.29651,125.58648
New Pandan,7.30969,125.68833
Tanglaw,7.30777,125.65519
Cagangohan,7.30239,125.70224
Gredu,7.30832,125.6807
Tagpore,7.29507,125.65023
José Paciano Laurel,7.30285,125.69139
Maduao,7.29659,125.67089
Kiotoy,7.27124,125.6178
Katualan,7.26335,125.57597
Macgum,7.68083,125.85933
Mambing,7.68511,125.90819
Cabidianan,7.68097,125.88368
Suawon,7.66919,125.84334
El Salvador,7.64236,125.92379
Limba-an,7.64025,125.85397
Santa Fe,7.62863,125.88532
New Sambog,7.61552,125.79658
Carcor,7.61382,125.86136
Del Pilar,7.56585,125.79951
Mesaoy,7.53517,125.78524
Patrocenio,7.60154,125.90257
New Cortez,7.56933,125.88876
New Bohol,7.55049,125.83724
Dagohoy,7.7487,125.48529
Palma Gil,7.67921,125.47823
Manuel Roxas,6.69031,126.12891
Poblacion,6.66716,126.0899
Sergio Osmeña,6.66872,126.13468
Tandang Sora,6.64636,126.10653
Oregon,6.60849,126.14625
Crispin Dela Cruz,6.64763,126.07664
Anitap,6.64045,126.07815
Upper Tibanban,6.62357,126.10774
Tibanban,6.62912,126.08059
Don Aurelio Chicote,6.61549,126.08532
Monserrat,6.59828,126.10601
Tamban,6.57435,126.10579
Magdug,6.54301,126.14038
Luzon,6.51011,126.13033
Tiblawan,6.48635,126.1389
Nangan,6.46402,126.15245
Surop,6.41971,126.16487
Tagabebe,6.37749,126.16559
Pundaguitan,6.35929,126.18399
Lavigan,6.31475,126.19432
Dugmanon,6.89203,126.09978
San Roque,6.88134,126.08574
Sudlon,6.87396,126.10224
Iba,6.87229,126.07135
Maag,6.85871,126.10757
Lapu-lapu,6.86128,126.08095
Manikiling,6.84834,126.08749
San Miguel,6.8389,126.12256
Batobato,6.83204,126.08801
Santo Rosario,6.82528,126.14066
Baon,6.80426,126.09273
Maputi,6.80513,126.11686
Bitaogan,6.78953,126.13
Cambaleon,6.76559,126.14083
Talisay,6.73615,126.14139
La Union,6.71019,126.13516
Don Salvador Lopez Senior,7.05302,126.26319
Taguibo,7.04144,126.21472
Culian,7.02355,126.15163
Don Enrique Lopez,6.99061,126.28032
Mayo,7.00598,126.31096
Tagabakid,7.0163,126.33585
Buso,7.0004,126.21838
Don Martin Marundan,6.96878,126.25946
Danao,6.96514,126.11395
Sainz,6.97639,126.22835
Central,6.97218,126.2044
Sanghay,6.96226,126.17901
Libudon,6.968,126.15272
Matiao,6.95949,126.23139
Dahican,6.93194,126.25876
Dawan,6.92028,126.1302
Badas,6.91213,126.17631
Bobon,6.86676,126.31332
Mamali,6.87526,126.14499
Tamisan,6.83879,126.31652
Macambol,6.8016,126.19971
Lawigan,6.81884,126.3296
Tagbinonga,6.68766,126.20628
Cabuaya,6.54948,126.20345
Luban,6.4331,126.20365
Langka,6.35974,126.20118
Maragatas,7.10905,126.20338
Tagugpo,7.04131,126.07721
Mahayahay,7.01368,126.0458
Marayag,7.01561,126.07315
San Jose,6.98563,126.08294
Don Mariano Marcos,6.99477,126.06029
Cabadiangan,6.97212,126.04193
New Visayas,6.96047,126.06809
Langka,6.95061,126.03199
San Isidro,6.94337,126.08411
Cocomon,6.93293,126.05084
Bagumbayan,6.93453,126.02282
Tagboa,6.91925,126.07132
Magsaysay,6.90584,126.0858
Calapagan,6.92317,126.00029
Lantawan,6.9105,126.01198
Corporacion,6.91138,126.04685
Poblacion,6.89445,126.02336
Ilangay,6.89843,126.0413
Limbahan,6.88701,126.04735
Macangao,6.88124,126.06033
Mahayag,7.16096,126.152
Pintatagan,7.07053,125.96475
Panikian,7.03121,126.02902
Punta Linao,7.06152,125.96172
Causwagan,7.02542,126.00658
Maputi,7.00673,125.99475
Piso Proper,7.00202,125.986
San Vicente,6.99606,126.013
Cabangcalan,6.98787,125.98921
Poblacion,6.97545,126.01056
Calubihan,6.97092,125.98538
Canganganan,6.95461,126.01045
Rang-ay,6.95168,125.98906
Mogbongcogon,6.93738,125.98529
Dadong,7.13007,126.36801
Maganda,7.0892,126.44006
Tubaon,7.08859,126.40235
Ompao,7.06325,126.34797
Jovellar,7.07125,126.4538
Limot,7.05618,126.31244
Cabagayan,7.05331,126.38719
Central,7.04054,126.43025
Tomoaong,7.01126,126.37923
Lucatan,7.00855,126.42707
New Taokanga,7.28639,126.45724
Concepcion,7.25832,126.57009
Rizal,7.25975,126.38045
San Fermin,7.27362,126.46354
Lambog,7.26807,126.49756
Guza,7.25302,126.53127
Capasnan,7.24978,126.44974
Manreza,7.24135,126.48436
San Isidro,7.23742,126.5704
Cayawan,7.22163,126.52164
Old Macopa,7.19996,126.3693
Central,7.21672,126.55357
Del Pilar,7.20786,126.47733
Mabini,7.22002,126.44086
Zaragosa,7.186,126.51165
Holy Cross,7.15972,126.47165
San Ignacio,7.11895,126.47671
San Antonio,7.43286,126.50226
Lamiawan,7.42873,126.3934
San Luis,7.4244,126.54002
Alvar,7.40306,126.41305
Manorigao,7.39808,126.5523
Pichon,7.37131,126.40263
Santa Fe,7.38128,126.51823
Palma Gil,7.36399,126.53829
Don Leon Balante,7.33011,126.51118
Mercedes,7.30927,126.4582
Sobrecarey,7.30773,126.35241
San Miguel,7.29212,126.53845
Caningag,7.28999,126.49004
Santiago,7.28236,126.58092
Banao,7.71021,126.58002
San Victor,7.663,126.53834
San Isidro,7.64747,126.48306
Dapnan,7.61737,126.54911
Mikit,7.60461,126.41309
Mahanub,7.57383,126.51193
Lambajon,7.58559,126.54922
Batiano,7.54127,126.47364
Saoquegue,7.54105,126.38113
Central,7.55694,126.55934
Binondo,7.54148,126.51961
Salingcomot,7.52365,126.55281
Bobonao,7.49197,126.45269
Batawan,7.45728,126.34604
Baculin,7.45724,126.49288
Banao,7.7228,126.3799
Campawan,7.673,126.44206
Kinablangan,7.69489,126.53879
Lucod,7.66741,126.32932
Abijod,7.81409,126.30196
Mainit,7.81094,126.40786
Santa Filomena,7.8005,126.43466
San Alfonso,7.78299,126.41953
Aragon,7.76373,126.38823
San Miguel,7.77972,126.44344
Baybay,7.77076,126.46645
San Rafael,7.7671,126.45301
Malibago,7.7587,126.42697
Taytayan,7.74487,126.45044
Maglahus,7.7412,126.47817
Aliwagwag,7.74412,126.42294
San Antonio,7.73238,126.51756
Caatihan,7.96223,126.34091
Cawayanan,7.90284,126.34902
Carmen,7.86331,126.33046
Cabasagan,7.8438,126.34668
Sibajay,7.82696,126.39782
New Calape,7.87778,126.38209
Simulao,7.96448,126.25705
Cagayan De Oro,8.49181,124.66203
Batangas City,13.75542,121.04276
Caingin Poblacion,14.26868,120.7334
Nicolasa Virata,14.32296,121.03847
Magugpo East,7.44852,125.81968
Magugpo North,7.45973,125.81581
Magugpo West,7.45779,125.80373
Tabo,12.25392,125.44306
Inayawan,12.23829,125.35098
Concepcion,12.24468,125.28807
Natividad,12.24865,125.45216
Tebalawon,12.23591,125.3096
Dorillo,12.22884,125.18371
Balud,12.24174,125.39763
Hilabaan,12.02782,125.56169
Hilabaan,12.02081,125.56073
Malogo,12.00375,125.40591
Barangay Cuatro Poblacion,12.01087,125.43861
Hilabaan,12.0133,125.55899
Barangay Cinco Poblacion,12.00944,125.43384
Barangay Nueve Poblacion,12.01232,125.43074
Mabuhay,12.00232,125.38268
Poblacion Barangay Tres,11.25473,125.5249
Santa Cruz,11.25186,125.55264
Poblacion Barangay Cuatro,11.25279,125.52477
Barangay Numero Tres,11.16422,125.51169
Casili-on,11.1602,125.56693
Barangay Numero Cinco,11.16382,125.50824
Paya,11.12527,125.48436
Santa Cruz,11.1303,125.56818
Barangay Poblacion Uno,11.12851,125.38667
Barangay Poblacion Dos,11.13428,125.29738
Barangay Cinco,11.13183,125.44295
Biga,11.11994,125.50034
Magsaysay,12.35595,125.21023
Agsaman,12.3487,125.18967
Jewaran,12.31627,125.24392
Mabuhay,12.32348,125.19473
San Roque,12.29835,125.18349
Barangay Uno,12.29864,125.2356
Barangay Dos,12.29809,125.22413
Barangay Tres,12.29794,125.21969
Cagmanaba,12.27381,125.1689
Beri,12.30429,125.36995
Barangay Cuatro,12.29207,125.21065
Garden,12.29752,125.40554
Roxas,12.26373,125.25212
Tangbo,12.2726,125.35295
Carapdapan,12.28876,125.41823
Catumsan,12.27659,125.32591
Garden,12.26503,125.40504
Carapdapan,12.26607,125.42311
Bato,12.25583,125.37174
Recare,12.26423,125.19955
Aguinaldo,12.27091,125.33534
Central,12.26419,125.39172
Campacion,12.26276,125.31008
Buenavista,12.26507,125.44011
Rawis,12.2561,125.38345
Cagsalay,12.22515,125.31527
Bigo,12.22397,125.25618
Japunan,12.23892,125.45325
Tan-awan,12.2385,125.42866
